Transaction_ID,User_ID,Transaction_Date,Amount,Category,Payment_Method,Merchant_Name,Location,Income_Monthly,Savings_Contribution,Debt_or_Credit_Usage,Balance_After_Transaction,Transaction_Notes,extra_info
5410,1049078,11/5/2020,82535.03,Others,Crypto,Amazon,Nairobi,54763.98,77.16,null,-1098.99,Shopping,random text
7760,1048879,8/25/2020,31045.87,Rent,Crypto,Walmart,London,166544.74,32.09,null,2747.8,Paid rent,null
9855,1048879,5/19/2020,48050.45,Transport,Crypto,Target,"",130958.44,25.26,Yes,5303.33,Paid rent,null
6085,1048879,6/29/2020,71212.37,Healthcare,Bank Transfer,Walmart,Tokyo,177581.28,33.92,y,9969.82,Shopping,null
6397,1049078,9/17/2020,38768.52,Transport,Bank Transfer,"",New York,195036.47,52.66,No,-7500.4,Uber ride,random text
6287,1049433,9/9/2020,94421.34,Entertainment,cash,"",New York,46409.4,5.55,Yes,-5591.54,Lunch at Java,random text
1155,1048879,1/13/2021,42335.23,Rent,Debit Card,Starbucks,"",179359.15,3.89,y,5282.38,Paid rent,random text
2275,1049078,6/26/2020,52351.86,Entertainment,M-Pesa,"",Nairobi,101233.67,3.09,"",-7871.41,Paid rent,null
4206,1052079,5/12/2021,24743.87,Bills,cash,Amazon,New York,84347.74,37.97,No,-7912.31,Lunch at Java,random text
2254,1049433,6/13/2020,96921.95,Transport,Crypto,Starbucks,Tokyo,44442.7,76.22,n,-8205.89,Lunch at Java,null
8083,1049078,8/5/2021,22005.39,Rent,cash,"",Nairobi,196220.02,68.71,y,-7284.72,Paid rent,random text
1698,1052079,6/14/2021,55028.49,Rent,Bank Transfer,"",Nairobi,186633.94,26.07,Yes,5380.23,Paid rent,random text
3693,1048879,3/24/2020,51301.53,Healthcare,M-Pesa,Amazon,"",37532.8,21.58,n,8742.72,Paid rent,null
9535,1048879,3/31/2020,86197.73,Food,PayPal,Starbucks,"",119503.52,34.94,n,-2131.64,Uber ride,null
3382,1048781,2/14/2021,85243.27,Rent,PayPal,"",Nairobi,161147.24,71.78,null,4319.26,Uber ride,null
7388,1048781,10/25/2020,91194.02,Bills,Credit card,"","",58448.58,72.52,"",6465.45,Uber ride,null
2471,1048879,5/29/2021,77682.21,Entertainment,Credit card,Starbucks,Tokyo,198470.76,0.31,No,2968.71,Paid rent,random text
5017,1049078,4/16/2021,84465.37,Education,cash,Amazon,London,86687.4,36.85,"",-9187.31,Paid rent,random text
8232,1049433,11/20/2020,89627.04,Shopping,M-Pesa,"",Tokyo,160377.1,33.2,Yes,2490.15,Uber ride,random text
1989,1052079,9/26/2020,63137.38,Rent,Crypto,"","",91520.13,14.35,No,-2025.85,Uber ride,null
9270,1048781,8/12/2020,99084.95,Entertainment,Credit card,Walmart,"",131798.97,39.44,"",-7860.38,Shopping,random text
8443,1048781,8/29/2020,56286.75,Bills,Debit Card,Walmart,Tokyo,103711.08,56.7,y,5811.35,Shopping,null
3631,1048781,9/3/2020,68720.79,Rent,M-Pesa,Amazon,London,59204.94,24.19,Yes,1775.58,Uber ride,random text
6077,1048781,3/14/2021,69619.2,Healthcare,Bank Transfer,Starbucks,Nairobi,190885.46,74.54,"",-3218.97,Uber ride,random text
2130,1048781,8/9/2021,37561.2,Education,Debit Card,"",Tokyo,17252.35,8.31,N/A,-4023.9,Paid rent,random text
4439,1052079,1/19/2020,36013.97,Healthcare,PayPal,Amazon,London,69175.62,85.04,"",7478.32,Shopping,random text
9945,1052079,7/16/2020,68249.12,Bills,Credit card,"",Tokyo,176085.23,74.28,"",198.73,Paid rent,random text
7726,1049078,4/19/2020,54812.34,Food,Bank Transfer,Amazon,"",24854.89,89.44,null,5230.21,Shopping,null
1518,1048781,7/1/2020,27747.97,Education,M-Pesa,Amazon,"",42457.23,66.38,"",4105.35,Paid rent,null
7061,1048781,12/11/2021,31728.58,Transport,cash,"",Tokyo,192286.98,82.26,No,3954.66,Uber ride,random text
4677,1052079,1/14/2021,22170.39,Rent,Debit Card,Walmart,"",34834.69,71.3,N/A,7809.93,Uber ride,null
1994,1049078,12/11/2021,20549.44,Transport,PayPal,Amazon,London,195428.1,6.56,null,-3744.14,Paid rent,null
4890,1052079,12/9/2020,33039.88,Food,M-Pesa,Target,Nairobi,107541.43,84.22,N/A,-7594.96,Uber ride,random text
5362,1049078,8/13/2021,82054.96,Education,Bank Transfer,Starbucks,"",125002.04,94.95,null,-458.57,Paid rent,null
5699,1049078,8/24/2021,21715.77,Rent,Credit card,Amazon,Nairobi,97998.11,75.56,No,-505.93,Lunch at Java,null
4082,1049433,6/22/2021,25752.78,Transport,M-Pesa,Walmart,Tokyo,87985.61,76.14,Yes,6095.01,Uber ride,null
8608,1049433,10/21/2020,17610.38,Healthcare,Credit card,Walmart,London,160201.28,63.7,"",-2157.8,Shopping,random text
1965,1048781,5/1/2020,41697.44,Shopping,Bank Transfer,Walmart,"",92991.66,66.86,No,8083.61,Shopping,null
3109,1052079,3/17/2021,23860.32,Transport,M-Pesa,Walmart,New York,158673.04,70.32,No,71.73,Uber ride,null
3038,1048781,3/23/2020,53690.05,Food,Crypto,Starbucks,Tokyo,14250.77,62.84,No,7617.7,Lunch at Java,null
6514,1052079,8/28/2021,14595.2,Others,Credit card,"",Nairobi,45096.0,94.7,No,-8183.18,Paid rent,random text
2280,1049433,1/14/2020,80480.64,Shopping,Crypto,Target,"",134453.36,12.41,"",-6441.22,Uber ride,null
7900,1049078,4/2/2021,22861.51,Others,cash,Walmart,New York,23316.08,95.44,n,-395.43,Lunch at Java,null
7182,1048781,3/15/2021,33934.72,Food,PayPal,Amazon,"",136392.92,55.46,null,-5767.32,Shopping,random text
9919,1048879,3/4/2020,82029.22,Food,Crypto,Starbucks,"",88608.8,97.81,null,-5961.15,Lunch at Java,null
8441,1048781,10/29/2021,92912.56,Education,PayPal,Starbucks,"",89654.43,23.19,"",-6523.8,Uber ride,null
4257,1048879,7/13/2021,27449.46,Transport,cash,Amazon,"",164542.05,22.69,N/A,6318.19,Uber ride,random text
8287,1048879,9/1/2020,61606.15,Bills,Crypto,"",New York,82688.27,40.54,Yes,-5047.01,Paid rent,random text
6878,1048781,6/14/2021,547.27,Rent,Credit card,Starbucks,Nairobi,147210.59,91.23,y,2591.41,Shopping,null
3763,1052079,3/11/2021,46960.08,Education,PayPal,Amazon,Tokyo,93369.78,66.76,null,8405.68,Uber ride,random text
3238,1048781,11/3/2021,13655.59,Others,Crypto,Starbucks,Tokyo,92423.9,22.46,n,7437.87,Shopping,null
8799,1049078,12/26/2020,43698.96,Transport,Bank Transfer,"",Tokyo,125813.25,94.94,y,7262.25,Shopping,null
1116,1049433,6/25/2021,20313.25,Food,Crypto,Amazon,New York,185998.11,66.25,Yes,4342.49,Shopping,random text
4597,1049433,11/29/2021,65824.92,Education,M-Pesa,"",Tokyo,112456.26,30.26,null,-6520.13,Paid rent,random text
1820,1048879,7/4/2020,69851.03,Rent,Crypto,Walmart,London,131364.62,76.55,Yes,-1320.44,Shopping,null
6973,1048879,4/26/2020,36632.22,Others,cash,Target,Tokyo,117833.84,19.58,n,4787.74,Lunch at Java,random text
5651,1048879,12/26/2020,70669.1,Rent,Debit Card,Walmart,"",75163.31,14.11,N/A,-3173.01,Paid rent,null
5889,1048879,12/2/2021,19443.46,Rent,PayPal,Target,New York,97502.27,27.61,n,-262.29,Uber ride,random text
6865,1052079,2/14/2020,67708.1,Shopping,M-Pesa,Starbucks,"",96679.84,97.54,No,8942.15,Uber ride,null
6793,1049433,9/21/2021,30701.86,Others,cash,"",Tokyo,187676.66,19.26,Yes,5240.9,Paid rent,null
7845,1048781,1/29/2021,23909.71,Bills,Bank Transfer,Target,New York,180164.82,11.11,y,8531.03,Lunch at Java,null
7294,1049433,12/31/2020,80027.45,Rent,Bank Transfer,Target,New York,81338.85,5.79,n,-7572.13,Paid rent,random text
4206,1048781,7/14/2020,98345.1,Healthcare,PayPal,Starbucks,New York,35645.88,98.23,null,1700.41,Uber ride,null
4808,1049078,12/2/2020,49553.16,Healthcare,cash,"",New York,148662.58,43.45,null,-1792.95,Uber ride,random text
8322,1049433,5/27/2021,34456.3,Healthcare,cash,"","",169135.26,19.44,Yes,-1136.52,Lunch at Java,random text
8223,1049078,3/1/2021,73390.53,Healthcare,Debit Card,"","",72032.01,56.44,"",-4493.93,Paid rent,random text
6821,1049433,2/26/2021,11389.93,Entertainment,Bank Transfer,Starbucks,Nairobi,171883.6,31.93,Yes,4425.05,Uber ride,random text
5269,1049433,12/28/2021,23075.09,Entertainment,Crypto,Starbucks,London,154213.76,90.8,N/A,-8905.26,Lunch at Java,null
6070,1048879,1/26/2021,49054.42,Entertainment,Crypto,Amazon,London,34042.55,29.47,No,-8050.04,Lunch at Java,null
7893,1048879,6/7/2021,42672.74,Entertainment,PayPal,Starbucks,Tokyo,74045.64,72.05,"",-841.27,Lunch at Java,random text
9704,1048781,5/19/2021,69050.21,Entertainment,Credit card,"",Nairobi,38750.98,53.33,y,-7789.24,Paid rent,random text
8506,1048879,10/24/2020,79472.51,Bills,Bank Transfer,Starbucks,Nairobi,107053.48,49.51,n,-476.53,Lunch at Java,null
3993,1048781,5/16/2021,98458.97,Bills,M-Pesa,Amazon,London,121659.61,57.41,Yes,-6810.87,Lunch at Java,random text
2100,1049078,10/3/2020,6256.11,Others,Crypto,Walmart,Nairobi,43213.42,32.02,"",3784.05,Shopping,null
5210,1048781,11/18/2020,72900.52,Rent,cash,Walmart,London,48531.06,25.17,Yes,9919.75,Paid rent,null
9175,1048879,2/6/2020,75327.85,Transport,cash,Amazon,Nairobi,198360.19,90.07,No,-681.51,Shopping,random text
8298,1049078,10/6/2020,73568.45,Shopping,Crypto,Amazon,London,165646.56,34.07,Yes,-215.82,Lunch at Java,random text
5449,1048781,1/15/2020,77029.35,Others,Credit card,Walmart,"",183529.51,67.1,N/A,-1963.95,Lunch at Java,null
9297,1049078,12/23/2020,63826.99,Food,cash,Starbucks,New York,82616.71,22.91,null,-7658.67,Paid rent,null
5747,1052079,9/26/2021,71824.89,Shopping,Credit card,Amazon,"",43750.15,47.0,Yes,-6726.35,Uber ride,random text
2389,1052079,8/23/2021,65209.41,Others,Bank Transfer,Target,"",105035.23,96.61,null,-6714.41,Lunch at Java,random text
2181,1048781,3/28/2020,69367.22,Healthcare,Debit Card,Walmart,New York,60264.41,67.14,N/A,-4312.7,Paid rent,random text
9334,1049433,2/6/2021,17192.05,Others,Debit Card,"",London,98226.84,4.68,y,-5062.88,Paid rent,null
6125,1052079,6/16/2021,57489.15,Healthcare,PayPal,"",Tokyo,81730.53,43.53,"",-7083.11,Paid rent,null
8115,1052079,12/9/2020,25879.27,Others,Credit card,Target,New York,120032.68,54.04,null,-6187.35,Paid rent,null
7272,1049433,10/17/2020,73183.37,Healthcare,Debit Card,Walmart,"",198002.99,89.78,y,-8146.87,Paid rent,random text
1103,1052079,6/24/2020,80752.85,Others,Credit card,Amazon,New York,55639.88,35.09,Yes,-1736.16,Lunch at Java,null
4108,1049078,5/16/2021,71289.28,Entertainment,Debit Card,Walmart,Nairobi,78856.67,68.77,y,32.93,Shopping,null
1760,1052079,9/6/2020,30669.12,Food,Credit card,Target,Nairobi,39076.52,52.64,null,9439.25,Lunch at Java,null
2141,1048781,1/3/2021,83204.39,Education,M-Pesa,Target,London,95027.67,63.12,Yes,-7098.04,Shopping,random text
2479,1049078,12/14/2021,12202.07,Entertainment,cash,Starbucks,Tokyo,52200.5,66.48,y,-3105.41,Lunch at Java,null
7111,1049078,11/27/2020,95667.76,Rent,M-Pesa,Target,London,130572.99,85.22,N/A,4967.1,Uber ride,null
5943,1052079,12/22/2021,61648.05,Education,M-Pesa,Starbucks,New York,133054.57,88.99,n,5708.24,Paid rent,random text
9090,1049078,2/11/2020,90815.74,Bills,Crypto,Amazon,New York,63019.57,61.65,null,-5329.31,Paid rent,null
1965,1048879,9/9/2021,68594.5,Food,M-Pesa,Starbucks,Tokyo,191503.47,37.21,y,-7332.88,Paid rent,random text
2487,1048879,3/11/2021,82793.28,Others,Bank Transfer,Amazon,Tokyo,190996.75,88.17,y,9316.79,Paid rent,random text
6435,1049433,12/18/2020,71733.15,Healthcare,PayPal,Starbucks,Tokyo,156685.2,55.56,null,6144.18,Uber ride,random text
1621,1048781,1/20/2020,29893.02,Healthcare,Credit card,Amazon,New York,49440.18,12.36,null,8341.71,Uber ride,null
9923,1048781,11/30/2020,21076.11,Rent,Crypto,Amazon,New York,48516.52,66.7,null,8405.59,Uber ride,null
7470,1048781,2/18/2020,95315.39,Rent,PayPal,Amazon,New York,32737.53,81.55,Yes,4661.16,Paid rent,null
2713,1049078,8/1/2020,16721.15,Transport,M-Pesa,Walmart,London,182906.65,7.29,n,3852.2,Uber ride,null
6548,1049433,6/2/2020,4392.63,Transport,M-Pesa,Walmart,London,60778.34,31.94,Yes,1314.05,Uber ride,random text
8159,1049433,11/16/2021,45753.91,Food,M-Pesa,Starbucks,New York,88951.33,80.15,"",-4174.97,Shopping,null
8914,1048879,8/30/2021,4095.27,Healthcare,Crypto,Amazon,London,158560.18,45.76,null,-2450.93,Shopping,random text
3788,1052079,6/9/2020,15725.78,Rent,Crypto,Target,New York,97374.38,32.7,y,4043.59,Paid rent,random text
8574,1049078,7/3/2020,76489.81,Food,Crypto,Amazon,New York,122156.22,47.64,Yes,-7560.22,Paid rent,null
3031,1048879,12/8/2020,74001.69,Others,Credit card,Amazon,New York,120473.5,74.3,null,-7625.94,Uber ride,random text
4549,1048781,10/4/2021,58478.95,Food,Crypto,Starbucks,Nairobi,78927.36,16.49,No,3126.5,Paid rent,random text
1865,1052079,11/10/2021,3847.2,Healthcare,PayPal,Target,Nairobi,179488.8,10.7,Yes,7185.87,Shopping,random text
3710,1049433,3/5/2021,31711.77,Bills,Credit card,Walmart,London,195154.27,65.89,n,7936.33,Paid rent,null
6866,1049433,11/15/2020,60236.05,Transport,cash,Walmart,Tokyo,40791.09,96.09,No,-87.31,Uber ride,null
2840,1049433,8/6/2021,49418.59,Food,Credit card,Target,Tokyo,52576.67,10.66,No,-9255.33,Uber ride,null
6371,1048879,10/28/2020,78306.77,Healthcare,Bank Transfer,Walmart,Nairobi,185037.55,94.76,Yes,-8393.64,Lunch at Java,null
9922,1049078,3/5/2021,80404.28,Entertainment,cash,Starbucks,"",104711.28,88.79,"",3916.25,Paid rent,null
7206,1049433,11/30/2021,93842.34,Shopping,M-Pesa,Walmart,Tokyo,24532.07,45.68,"",-1469.75,Uber ride,random text
5583,1048879,3/21/2020,47868.25,Shopping,Credit card,"",Tokyo,130309.54,3.71,null,4722.21,Paid rent,null
2627,1052079,11/11/2021,88222.12,Healthcare,Debit Card,Starbucks,London,187518.34,86.19,"",-9061.0,Paid rent,random text
